date,model_id,likes,downloads,downloads_all_time
2025-06-26,ibm-granite/granite-3.2-8b-lora-uncertainty,3,0,0
2025-06-26,ibm-granite/granite-3.3-2b-base,12,7228,12165
2025-06-26,ibm-granite/granite-3.2-8b-lora-rag-query-rewrite,3,0,0
2025-06-26,ibm-granite/granite-3.3-2b-instruct-GGUF,9,4631,7959
2025-06-26,ibm-granite/granite-3.3-8b-instruct-GGUF,23,3537,12589
2025-06-26,ibm-granite/granite-3.2-8b-lora-rag-answerability-prediction,0,158,371
2025-06-26,ibm-granite/granite-3.2-8b-lora-rag-hallucination-detection,2,91,226
2025-06-26,ibm-granite/granite-3.2-8b-lora-rag-citation-generation,2,81,363
2025-06-26,ibm-granite/granite-3.2-8b-lora-jailbreak,0,0,0
2025-06-26,ibm-granite/granite-3.2-8b-alora-jailbreak,0,0,0
2025-06-26,ibm-granite/granite-3.2-8b-alora-rag-query-rewrite,0,0,0
2025-06-26,ibm-granite/granite-3.2-8b-alora-rag-answerability-prediction,0,0,0
2025-06-26,ibm-granite/granite-3.2-8b-alora-requirement-check,0,0,0
2025-06-26,ibm-granite/granite-3.3-2b-base-GGUF,0,96,542
2025-06-26,ibm-granite/granite-3.3-8b-base-GGUF,0,281,712
2025-06-26,ibm-granite/granite-vision-3.3-2b-embedding,5,243,243
2025-06-26,ibm-granite/granite-3.3-8b-lora-uncertainty,0,0,0
2025-06-26,ibm-granite/granite-3.3-8b-lora-math-prm,1,0,0
2025-06-27,ibm-granite/granite-speech-3.3-8b,69,5823,13892
2025-06-27,ibm-granite/granite-3.3-2b-instruct,46,90630,189490
2025-06-27,ibm-granite/granite-timeseries-tspulse-r1,6,12767,12767
2025-06-27,ibm-granite/granite-timeseries-ttm-r2,109,4559188,6771158
2025-06-27,ibm-granite/granite-3.3-8b-instruct,93,103862,157523
2025-06-27,ibm-granite/granite-4.0-tiny-preview,127,37975,46584
2025-06-27,ibm-granite/granite-timeseries-ttm-r1,300,724369,14237394
2025-06-27,ibm-granite/granite-8b-code-instruct-4k,113,3967,66211
2025-06-27,ibm-granite/granite-geospatial-biomass,44,143,13012
2025-06-27,ibm-granite/granite-3.0-8b-instruct,202,22607,260786
2025-06-27,ibm-granite/granite-guardian-3.0-8b,36,2048,46572
2025-06-27,ibm-granite/granite-rag-3.0-8b-lora,4,0,0
2025-06-27,ibm-granite/granite-embedding-125m-english,11,25708,197261
2025-06-27,ibm-granite/granite-embedding-30m-english,11,154724,420719
2025-06-27,ibm-granite/granite-embedding-278m-multilingual,45,58210,274073
2025-06-27,ibm-granite/granite-3.1-8b-instruct,161,351488,728658
2025-06-27,ibm-granite/granite-guardian-3.1-2b,11,8977,36778
2025-06-27,ibm-granite/granite-vision-3.1-2b-preview,102,8766,35600
2025-06-27,ibm-granite/granite-vision-3.2-2b,98,6949,71615
2025-06-27,ibm-granite/granite-3.3-8b-base,10,19483,43122
2025-06-27,ibm-granite/granite-3.2-8b-alora-uncertainty,3,0,0
2025-06-27,ibm-granite/granite-speech-3.3-2b,12,13161,14757
2025-06-27,ibm-granite/granite-4.0-tiny-base-preview,14,732,897
2025-06-27,ibm-granite/granite-vision-3.3-2b,5,2718,2718
2025-06-27,ibm-granite/granite-3.3-8b-rag-agent-lib,6,0,0
2025-06-27,ibm-granite/granite-3.3-8b-alora-requirement-check,1,0,0
2025-06-27,ibm-granite/granite-timeseries-patchtsmixer,18,2269,23433
2025-06-27,ibm-granite/granite-timeseries-patchtst,12,2438,22959
2025-06-27,ibm-granite/granite-7b-base,29,1998,74076
2025-06-27,ibm-granite/granite-20b-code-base-8k,13,3891,25642
2025-06-27,ibm-granite/granite-8b-code-base-4k,30,6372,44768
2025-06-27,ibm-granite/granite-34b-code-base-8k,19,44,12731
2025-06-27,ibm-granite/granite-3b-code-base-2k,37,9304,175706
2025-06-27,ibm-granite/granite-3b-code-instruct-2k,37,3468,126879
2025-06-27,ibm-granite/granite-20b-code-instruct-8k,40,2417,69708
2025-06-27,ibm-granite/granite-34b-code-instruct-8k,75,2114,24231
2025-06-27,ibm-granite/granite-7b-instruct,8,1768,119925
2025-06-27,ibm-granite/granite-20b-code-base-8k-GGUF,4,33,831
2025-06-27,ibm-granite/granite-20b-code-instruct-8k-GGUF,4,52,4838
2025-06-27,ibm-granite/granite-7b-instruct-accelerator,1,18,613
2025-06-27,ibm-granite/granite-20b-code-instruct-accelerator,3,54,400
2025-06-27,ibm-granite/granite-34b-code-instruct-8k-GGUF,4,66,1757
2025-06-27,ibm-granite/granite-34b-code-base-8k-GGUF,3,43,747
2025-06-27,ibm-granite/granite-8b-code-instruct-accelerator,1,12,342
2025-06-27,ibm-granite/granite-3b-code-base-2k-GGUF,2,33,960
2025-06-27,ibm-granite/granite-3b-code-instruct-2k-GGUF,6,102,4186
2025-06-27,ibm-granite/granite-8b-code-base-4k-GGUF,2,20,699
2025-06-27,ibm-granite/granite-8b-code-instruct-4k-GGUF,12,1295,13407
2025-06-27,ibm-granite/granite-3b-code-instruct-accelerator,1,38,46686
2025-06-27,ibm-granite/granite-3b-code-base-128k,6,222,5982
2025-06-27,ibm-granite/granite-8b-code-base-128k,6,1680,6962
2025-06-27,ibm-granite/granite-20b-functioncalling,33,1870,12973
2025-06-27,ibm-granite/granite-20b-code-base-r1.1,2,16,3387
2025-06-27,ibm-granite/granite-20b-code-instruct-r1.1,1,2352,3684
2025-06-27,ibm-granite/granite-3b-code-instruct-128k,10,27585,39753
2025-06-27,ibm-granite/granite-8b-code-instruct-128k,21,2430,21796
2025-06-27,ibm-granite/granite-34b-code-instruct-accelerator,0,36,151
2025-06-27,ibm-granite/granite-guardian-hap-38m,36,11907,114356
2025-06-27,ibm-granite/granite-guardian-hap-125m,23,2797,7356
2025-06-27,ibm-granite/granite-geospatial-wxc-downscaling,34,60,1794
2025-06-27,ibm-granite/granite-3.0-2b-base,22,4652,49141
2025-06-27,ibm-granite/granite-3.0-2b-instruct,46,12660,146111
2025-06-27,ibm-granite/granite-3.0-8b-base,23,4627,47501
2025-06-27,ibm-granite/granite-3.0-3b-a800m-base,5,4386,27179
2025-06-27,ibm-granite/granite-3.0-3b-a800m-instruct,18,5050,38423
2025-06-27,ibm-granite/granite-3.0-1b-a400m-base,6,4549,31241
2025-06-27,ibm-granite/granite-3.0-1b-a400m-instruct,19,1828,11509
2025-06-27,ibm-granite/granite-guardian-3.0-2b,21,2059,36713
2025-06-27,ibm-granite/granite-3.0-8b-instruct-accelerator,1,9,395
2025-06-27,ibm-granite/granite-uncertainty-3.0-8b-lora,3,0,0
2025-06-27,ibm-granite/granite-geospatial-canopyheight,18,131,11279
2025-06-27,ibm-granite/granite-geospatial-land-surface-temperature,19,234,11785
2025-06-27,ibm-granite/granite-geospatial-uki-flooddetection,15,21,553
2025-06-27,ibm-granite/granite-geospatial-uki,12,37,927
2025-06-27,ibm-granite/granite-embedding-107m-multilingual,24,18420,93479
2025-06-27,ibm-granite/granite-3.1-8b-base,23,13532,83200
2025-06-27,ibm-granite/granite-3.1-2b-base,13,8254,46667
2025-06-27,ibm-granite/granite-3.1-2b-instruct,52,28901,163071
2025-06-27,ibm-granite/granite-3.1-3b-a800m-base,7,5212,25858
2025-06-27,ibm-granite/granite-3.1-1b-a400m-base,8,4888,24717
2025-06-27,ibm-granite/granite-3.1-3b-a800m-instruct,24,82056,139431
2025-06-27,ibm-granite/granite-3.1-1b-a400m-instruct,15,6115,33212
2025-06-27,ibm-granite/granite-3.0-8b-lora-intrinsics-v0.1,2,19,133
2025-06-27,ibm-granite/granite-guardian-3.1-8b,13,2301,9313
2025-06-27,ibm-granite/granite-3.1-8b-lora-intrinsics-v0.1,0,12,66
2025-06-27,ibm-granite/granite-guardian-3.2-5b,11,2521,6366
2025-06-27,ibm-granite/granite-guardian-3.2-3b-a800m,5,2444,6300
2025-06-27,ibm-granite/granite-3.2-8b-instruct-preview,69,1643,12895
2025-06-27,ibm-granite/GneissWeb.bloom,0,0,0
2025-06-27,ibm-granite/GneissWeb.Quality_annotator,4,0,0
2025-06-27,ibm-granite/GneissWeb.Sci_classifier,1,0,0
2025-06-27,ibm-granite/GneissWeb.Tech_classifier,2,0,0
2025-06-27,ibm-granite/GneissWeb.Med_classifier,1,0,0
2025-06-27,ibm-granite/GneissWeb.Edu_classifier,1,0,0
2025-06-27,ibm-granite/granite-3.2-2b-instruct,47,12385,110079
2025-06-27,ibm-granite/granite-3.2-8b-instruct,84,45544,169714
2025-06-27,ibm-granite/granite-embedding-30m-sparse,7,10705,43972
2025-06-27,ibm-granite/GneissWeb.7B_ablation_model_on_350B_FineWeb.seed1,0,17,352
2025-06-27,ibm-granite/GneissWeb.7B_ablation_model_on_350B_GneissWeb.seed1,0,20,171
2025-06-27,ibm-granite/GneissWeb.7B_ablation_model_on_350B_FineWeb.Edu.seed1,0,40,199
2025-06-27,ibm-granite/GneissWeb.7B_ablation_model_on_350B_FineWeb.seed2,0,17,101
2025-06-27,ibm-granite/GneissWeb.7B_ablation_model_on_350B_GneissWeb.seed2,0,22,182
2025-06-27,ibm-granite/GneissWeb.7B_ablation_model_on_350B_FineWeb.Edu.seed2,0,26,138
2025-06-27,ibm-granite/GneissWeb.7B_ablation_model_on_350B_FineWeb.seed3,0,41,169
2025-06-27,ibm-granite/GneissWeb.7B_ablation_model_on_350B_GneissWeb.seed3,0,21,164
2025-06-27,ibm-granite/GneissWeb.7B_ablation_model_on_350B_FineWeb.Edu.seed3,0,19,114
2025-06-27,ibm-granite/granite-speech-3.2-8b,80,1695,6152
2025-06-27,ibm-granite/granite-3.2-8b-lora-uncertainty,3,0,0
2025-06-27,ibm-granite/granite-3.3-2b-base,12,7228,12165
2025-06-27,ibm-granite/granite-3.2-8b-lora-rag-query-rewrite,3,0,0
2025-06-27,ibm-granite/granite-3.3-2b-instruct-GGUF,9,4631,7959
2025-06-27,ibm-granite/granite-3.3-8b-instruct-GGUF,23,3537,12589
2025-06-27,ibm-granite/granite-3.2-8b-lora-rag-answerability-prediction,0,158,371
2025-06-27,ibm-granite/granite-3.2-8b-lora-rag-hallucination-detection,2,91,226
2025-06-27,ibm-granite/granite-3.2-8b-lora-rag-citation-generation,2,81,363
2025-06-27,ibm-granite/granite-3.2-8b-lora-jailbreak,0,0,0
2025-06-27,ibm-granite/granite-3.2-8b-alora-jailbreak,0,0,0
2025-06-27,ibm-granite/granite-3.2-8b-alora-rag-query-rewrite,0,0,0
2025-06-27,ibm-granite/granite-3.2-8b-alora-rag-answerability-prediction,0,0,0
2025-06-27,ibm-granite/granite-3.2-8b-alora-requirement-check,0,0,0
2025-06-27,ibm-granite/granite-3.3-2b-base-GGUF,0,96,542
2025-06-27,ibm-granite/granite-3.3-8b-base-GGUF,0,281,712
2025-06-27,ibm-granite/granite-vision-3.3-2b-embedding,5,243,243
2025-06-27,ibm-granite/granite-3.3-8b-lora-uncertainty,0,0,0
2025-06-27,ibm-granite/granite-3.3-8b-lora-math-prm,1,0,0
2025-06-28,ibm-granite/granite-speech-3.3-8b,71,8052,16318
2025-06-28,ibm-granite/granite-3.3-2b-instruct,47,99011,207650
2025-06-28,ibm-granite/granite-timeseries-tspulse-r1,7,64870,64870
2025-06-28,ibm-granite/granite-3.3-8b-instruct,94,120347,181178
2025-06-28,ibm-granite/granite-8b-code-instruct-4k,114,4442,66733
2025-06-28,ibm-granite/granite-4.0-tiny-preview,127,43983,53030
2025-06-28,ibm-granite/granite-timeseries-ttm-r1,300,726385,14312425
2025-06-28,ibm-granite/granite-geospatial-biomass,44,35,13018
2025-06-28,ibm-granite/granite-3.0-8b-instruct,202,22240,263171
2025-06-28,ibm-granite/granite-timeseries-ttm-r2,109,4537989,6812446
2025-06-28,ibm-granite/granite-rag-3.0-8b-lora,4,0,0
2025-06-28,ibm-granite/granite-embedding-125m-english,11,29939,202737
2025-06-28,ibm-granite/granite-embedding-30m-english,11,173353,455778
2025-06-28,ibm-granite/granite-embedding-107m-multilingual,25,24293,100834
2025-06-28,ibm-granite/granite-embedding-278m-multilingual,45,60045,286526
2025-06-28,ibm-granite/granite-3.1-8b-instruct,161,273752,732753
2025-06-28,ibm-granite/granite-guardian-3.1-2b,11,10008,37878
2025-06-28,ibm-granite/granite-vision-3.1-2b-preview,102,9952,37014
2025-06-28,ibm-granite/granite-vision-3.2-2b,98,7196,72499
2025-06-28,ibm-granite/granite-3.3-8b-base,10,21831,46383
2025-06-28,ibm-granite/granite-3.2-8b-alora-uncertainty,3,0,0
2025-06-28,ibm-granite/granite-4.0-tiny-base-preview,14,928,1124
2025-06-28,ibm-granite/granite-vision-3.3-2b,5,3226,3226
2025-06-28,ibm-granite/granite-3.3-8b-rag-agent-lib,6,0,0
2025-06-28,ibm-granite/granite-3.3-8b-alora-requirement-check,1,0,0
2025-06-28,ibm-granite/granite-timeseries-patchtsmixer,18,2128,23558
2025-06-28,ibm-granite/granite-timeseries-patchtst,12,2479,23163
2025-06-28,ibm-granite/granite-7b-base,29,2186,74290
2025-06-28,ibm-granite/granite-20b-code-base-8k,13,4060,25821
2025-06-28,ibm-granite/granite-8b-code-base-4k,30,5350,44992
2025-06-28,ibm-granite/granite-34b-code-base-8k,19,46,12735
2025-06-28,ibm-granite/granite-3b-code-base-2k,37,4506,176142
2025-06-28,ibm-granite/granite-3b-code-instruct-2k,37,3617,127189
2025-06-28,ibm-granite/granite-20b-code-instruct-8k,40,2841,70192
2025-06-28,ibm-granite/granite-34b-code-instruct-8k,75,2434,24584
2025-06-28,ibm-granite/granite-7b-instruct,8,1898,120103
2025-06-28,ibm-granite/granite-20b-code-base-8k-GGUF,4,23,831
2025-06-28,ibm-granite/granite-20b-code-instruct-8k-GGUF,4,54,4842
2025-06-28,ibm-granite/granite-7b-instruct-accelerator,1,18,613
2025-06-28,ibm-granite/granite-20b-code-instruct-accelerator,3,53,400
2025-06-28,ibm-granite/granite-34b-code-instruct-8k-GGUF,4,71,1768
2025-06-28,ibm-granite/granite-34b-code-base-8k-GGUF,3,39,749
2025-06-28,ibm-granite/granite-8b-code-instruct-accelerator,1,13,343
2025-06-28,ibm-granite/granite-3b-code-base-2k-GGUF,2,41,971
2025-06-28,ibm-granite/granite-3b-code-instruct-2k-GGUF,6,102,4192
2025-06-28,ibm-granite/granite-8b-code-base-4k-GGUF,2,22,701
2025-06-28,ibm-granite/granite-8b-code-instruct-4k-GGUF,12,1233,13512
2025-06-28,ibm-granite/granite-3b-code-instruct-accelerator,1,39,46687
2025-06-28,ibm-granite/granite-3b-code-base-128k,6,285,6064
2025-06-28,ibm-granite/granite-8b-code-base-128k,6,1828,7139
2025-06-28,ibm-granite/granite-20b-functioncalling,33,1985,13159
2025-06-28,ibm-granite/granite-20b-code-base-r1.1,2,18,3391
2025-06-28,ibm-granite/granite-20b-code-instruct-r1.1,1,2366,3854
2025-06-28,ibm-granite/granite-3b-code-instruct-128k,10,45772,57989
2025-06-28,ibm-granite/granite-8b-code-instruct-128k,21,2628,22043
2025-06-28,ibm-granite/granite-34b-code-instruct-accelerator,0,35,151
2025-06-28,ibm-granite/granite-guardian-hap-38m,36,12618,116240
2025-06-28,ibm-granite/granite-guardian-hap-125m,23,2893,7576
2025-06-28,ibm-granite/granite-geospatial-wxc-downscaling,34,52,1796
2025-06-28,ibm-granite/granite-3.0-2b-base,22,4824,49743
2025-06-28,ibm-granite/granite-3.0-2b-instruct,46,12698,147114
2025-06-28,ibm-granite/granite-3.0-8b-base,23,4839,48119
2025-06-28,ibm-granite/granite-3.0-3b-a800m-base,5,4467,27655
2025-06-28,ibm-granite/granite-3.0-3b-a800m-instruct,18,5120,38894
2025-06-28,ibm-granite/granite-3.0-1b-a400m-base,6,4842,31940
2025-06-28,ibm-granite/granite-3.0-1b-a400m-instruct,19,2038,11779
2025-06-28,ibm-granite/granite-guardian-3.0-8b,36,2218,46820
2025-06-28,ibm-granite/granite-guardian-3.0-2b,21,2243,36945
2025-06-28,ibm-granite/granite-3.0-8b-instruct-accelerator,1,9,396
2025-06-28,ibm-granite/granite-uncertainty-3.0-8b-lora,3,0,0
2025-06-28,ibm-granite/granite-geospatial-canopyheight,18,23,11281
2025-06-28,ibm-granite/granite-geospatial-land-surface-temperature,19,141,11792
2025-06-28,ibm-granite/granite-geospatial-uki-flooddetection,15,25,561
2025-06-28,ibm-granite/granite-geospatial-uki,12,35,928
2025-06-28,ibm-granite/granite-3.1-8b-base,23,13609,84277
2025-06-28,ibm-granite/granite-3.1-2b-base,13,8915,47721
2025-06-28,ibm-granite/granite-3.1-2b-instruct,52,27975,164844
2025-06-28,ibm-granite/granite-3.1-3b-a800m-base,7,5272,26312
2025-06-28,ibm-granite/granite-3.1-1b-a400m-base,8,4943,25171
2025-06-28,ibm-granite/granite-3.1-3b-a800m-instruct,24,60276,140345
2025-06-28,ibm-granite/granite-3.1-1b-a400m-instruct,15,6170,33949
2025-06-28,ibm-granite/granite-3.0-8b-lora-intrinsics-v0.1,2,23,139
2025-06-28,ibm-granite/granite-guardian-3.1-8b,13,2511,9552
2025-06-28,ibm-granite/granite-3.1-8b-lora-intrinsics-v0.1,0,12,67
2025-06-28,ibm-granite/granite-guardian-3.2-5b,11,3110,7055
2025-06-28,ibm-granite/granite-guardian-3.2-3b-a800m,5,2590,6586
2025-06-28,ibm-granite/granite-3.2-8b-instruct-preview,69,1781,13056
2025-06-28,ibm-granite/GneissWeb.bloom,0,0,0
2025-06-28,ibm-granite/GneissWeb.Quality_annotator,4,0,0
2025-06-28,ibm-granite/GneissWeb.Sci_classifier,1,0,0
2025-06-28,ibm-granite/GneissWeb.Tech_classifier,2,0,0
2025-06-28,ibm-granite/GneissWeb.Med_classifier,1,0,0
2025-06-28,ibm-granite/GneissWeb.Edu_classifier,1,0,0
2025-06-28,ibm-granite/granite-3.2-2b-instruct,47,11901,111598
2025-06-28,ibm-granite/granite-3.2-8b-instruct,84,44562,174489
2025-06-28,ibm-granite/granite-embedding-30m-sparse,7,11078,45924
2025-06-28,ibm-granite/GneissWeb.7B_ablation_model_on_350B_FineWeb.seed1,0,16,352
2025-06-28,ibm-granite/GneissWeb.7B_ablation_model_on_350B_GneissWeb.seed1,0,19,171
2025-06-28,ibm-granite/GneissWeb.7B_ablation_model_on_350B_FineWeb.Edu.seed1,0,39,199
2025-06-28,ibm-granite/GneissWeb.7B_ablation_model_on_350B_FineWeb.seed2,0,17,101
2025-06-28,ibm-granite/GneissWeb.7B_ablation_model_on_350B_GneissWeb.seed2,0,20,182
2025-06-28,ibm-granite/GneissWeb.7B_ablation_model_on_350B_FineWeb.Edu.seed2,0,24,138
2025-06-28,ibm-granite/GneissWeb.7B_ablation_model_on_350B_FineWeb.seed3,0,37,169
2025-06-28,ibm-granite/GneissWeb.7B_ablation_model_on_350B_GneissWeb.seed3,0,20,165
2025-06-28,ibm-granite/GneissWeb.7B_ablation_model_on_350B_FineWeb.Edu.seed3,0,18,114
2025-06-28,ibm-granite/granite-speech-3.2-8b,80,1876,6368
2025-06-28,ibm-granite/granite-3.2-8b-lora-uncertainty,3,0,0
2025-06-28,ibm-granite/granite-3.3-2b-base,12,8140,13591
2025-06-28,ibm-granite/granite-3.2-8b-lora-rag-query-rewrite,3,0,0
2025-06-28,ibm-granite/granite-3.3-2b-instruct-GGUF,9,4941,8508
2025-06-28,ibm-granite/granite-3.3-8b-instruct-GGUF,23,4631,14165
2025-06-28,ibm-granite/granite-3.2-8b-lora-rag-answerability-prediction,0,129,371
2025-06-28,ibm-granite/granite-3.2-8b-lora-rag-hallucination-detection,2,73,226
2025-06-28,ibm-granite/granite-3.2-8b-lora-rag-citation-generation,2,64,364
2025-06-28,ibm-granite/granite-3.2-8b-lora-jailbreak,0,0,0
2025-06-28,ibm-granite/granite-3.2-8b-alora-jailbreak,0,0,0
2025-06-28,ibm-granite/granite-3.2-8b-alora-rag-query-rewrite,0,0,0
2025-06-28,ibm-granite/granite-3.2-8b-alora-rag-answerability-prediction,0,0,0
2025-06-28,ibm-granite/granite-3.2-8b-alora-requirement-check,0,0,0
2025-06-28,ibm-granite/granite-speech-3.3-2b,12,16010,17678
2025-06-28,ibm-granite/granite-3.3-2b-base-GGUF,0,92,545
2025-06-28,ibm-granite/granite-3.3-8b-base-GGUF,0,324,779
2025-06-28,ibm-granite/granite-vision-3.3-2b-embedding,5,565,565
2025-06-28,ibm-granite/granite-3.3-8b-lora-uncertainty,0,0,0
2025-06-28,ibm-granite/granite-3.3-8b-lora-math-prm,1,0,0
2025-06-29,ibm-granite/granite-speech-3.3-8b,71,8052,16318
2025-06-29,ibm-granite/granite-3.3-2b-instruct,48,99011,207650
2025-06-29,ibm-granite/granite-3.3-8b-instruct,95,120347,181178
2025-06-29,ibm-granite/granite-timeseries-tspulse-r1,7,64870,64870
2025-06-29,ibm-granite/granite-3.3-8b-rag-agent-lib,9,0,0
2025-06-29,ibm-granite/granite-8b-code-instruct-4k,114,4442,66733
2025-06-29,ibm-granite/granite-embedding-107m-multilingual,26,24293,100834
2025-06-29,ibm-granite/granite-3.3-8b-base,11,21831,46383
2025-06-29,ibm-granite/granite-4.0-tiny-preview,127,43983,53030
2025-06-29,ibm-granite/granite-timeseries-ttm-r1,300,726385,14312425
2025-06-29,ibm-granite/granite-geospatial-biomass,44,35,13018
2025-06-29,ibm-granite/granite-3.0-8b-instruct,202,22240,263171
2025-06-29,ibm-granite/granite-timeseries-ttm-r2,109,4537989,6812446
2025-06-29,ibm-granite/granite-rag-3.0-8b-lora,4,0,0
2025-06-29,ibm-granite/granite-embedding-125m-english,11,29939,202737
2025-06-29,ibm-granite/granite-embedding-30m-english,11,173353,455778
2025-06-29,ibm-granite/granite-embedding-278m-multilingual,45,60045,286526
2025-06-29,ibm-granite/granite-3.1-8b-instruct,161,273752,732753
2025-06-29,ibm-granite/granite-guardian-3.1-2b,11,10008,37878
2025-06-29,ibm-granite/granite-vision-3.1-2b-preview,102,9952,37014
2025-06-29,ibm-granite/granite-vision-3.2-2b,98,7196,72499
2025-06-29,ibm-granite/granite-3.2-8b-alora-uncertainty,3,0,0
2025-06-29,ibm-granite/granite-3.3-8b-instruct-GGUF,23,4631,14165
2025-06-29,ibm-granite/granite-4.0-tiny-base-preview,14,928,1124
2025-06-29,ibm-granite/granite-vision-3.3-2b,5,3226,3226
2025-06-29,ibm-granite/granite-3.3-8b-alora-requirement-check,1,0,0
2025-06-29,ibm-granite/granite-timeseries-patchtsmixer,18,2128,23558
2025-06-29,ibm-granite/granite-timeseries-patchtst,12,2479,23163
2025-06-29,ibm-granite/granite-7b-base,29,2186,74290
2025-06-29,ibm-granite/granite-20b-code-base-8k,13,4060,25821
2025-06-29,ibm-granite/granite-8b-code-base-4k,30,5350,44992
2025-06-29,ibm-granite/granite-34b-code-base-8k,19,46,12735
2025-06-29,ibm-granite/granite-3b-code-base-2k,37,4506,176142
2025-06-29,ibm-granite/granite-3b-code-instruct-2k,37,3617,127189
2025-06-29,ibm-granite/granite-20b-code-instruct-8k,40,2841,70192
2025-06-29,ibm-granite/granite-34b-code-instruct-8k,75,2434,24584
2025-06-29,ibm-granite/granite-7b-instruct,8,1898,120103
2025-06-29,ibm-granite/granite-20b-code-base-8k-GGUF,4,23,831
2025-06-29,ibm-granite/granite-20b-code-instruct-8k-GGUF,4,54,4842
2025-06-29,ibm-granite/granite-7b-instruct-accelerator,1,18,613
2025-06-29,ibm-granite/granite-20b-code-instruct-accelerator,3,53,400
2025-06-29,ibm-granite/granite-34b-code-instruct-8k-GGUF,4,71,1768
2025-06-29,ibm-granite/granite-34b-code-base-8k-GGUF,3,39,749
2025-06-29,ibm-granite/granite-8b-code-instruct-accelerator,1,13,343
2025-06-29,ibm-granite/granite-3b-code-base-2k-GGUF,2,41,971
2025-06-29,ibm-granite/granite-3b-code-instruct-2k-GGUF,6,102,4192
2025-06-29,ibm-granite/granite-8b-code-base-4k-GGUF,2,22,701
2025-06-29,ibm-granite/granite-8b-code-instruct-4k-GGUF,12,1233,13512
2025-06-29,ibm-granite/granite-3b-code-instruct-accelerator,1,39,46687
2025-06-29,ibm-granite/granite-3b-code-base-128k,6,285,6064
2025-06-29,ibm-granite/granite-8b-code-base-128k,6,1828,7139
2025-06-29,ibm-granite/granite-20b-functioncalling,33,1985,13159
2025-06-29,ibm-granite/granite-20b-code-base-r1.1,2,18,3391
2025-06-29,ibm-granite/granite-20b-code-instruct-r1.1,1,2366,3854
2025-06-29,ibm-granite/granite-3b-code-instruct-128k,10,45772,57989
2025-06-29,ibm-granite/granite-8b-code-instruct-128k,21,2628,22043
2025-06-29,ibm-granite/granite-34b-code-instruct-accelerator,0,35,151
